671	1
667	2
665	3
657	4
653	5
652	6
650	7
648	8
648	8
648	8
645	11
645	11
644	13
639	14
638	15
638	15
634	17
633	18
633	18
630	20
627	21
627	21
626	23
626	23
625	25
624	26
624	26
624	26
624	26
623	30
623	30
622	32
622	32
621	34
620	35
620	35
620	35
619	38
619	38
619	38
618	41
618	41
618	41
618	41
617	45
617	45
617	45
617	45
616	49
616	49
616	49
616	49
615	53
615	53
613	55
613	55
613	55
612	58
612	58
611	60
611	60
611	60
611	60
610	64
609	65
609	65
609	65
609	65
608	69
608	69
607	71
606	72
606	72
605	74
604	75
603	76
603	76
603	76
603	76
603	76
603	76
603	76
603	76
603	76
602	85
602	85
601	87
600	88
600	88
599	90
599	90
599	90
598	93
598	93
597	95
597	95
597	95
596	98
596	98
596	98
596	98
596	98
596	98
596	98
595	105
595	105
595	105
594	108
594	108
593	110
593	110
592	112
592	112
592	112
592	112
592	112
592	112
592	112
591	119
590	120
590	120
589	122
589	122
588	124
587	125
587	125
587	125
587	125
586	129
586	129
586	129
586	129
586	129
586	129
585	135
585	135
585	135
585	135
584	139
584	139
584	139
583	143
583	143
583	143
582	146
582	146
582	146
581	149
580	150
580	150
580	150
579	153
579	153
579	153
579	153
579	153
578	158
578	158
578	158
577	161
577	161
577	161
576	164
576	164
576	164
576	164
576	164
575	169
575	169
575	169
574	172
574	172
573	174
573	174
573	174
573	174
573	174
572	179
572	179
572	179
571	182
571	182
571	182
571	182
570	186
570	186
569	188
569	188
569	188
569	188
568	192
568	192
568	192
568	192
567	196
567	196
566	198
566	198
566	198
566	198
566	198
565	203
565	203
565	203
565	203
564	207
564	207
564	207
564	207
564	207
564	207
564	207
564	207
563	215
563	215
563	215
563	215
563	215
563	215
563	215
563	215
562	223
562	223
562	223
561	226
561	226
561	226
561	226
561	226
560	231
560	231
559	233
559	233
558	235
558	235
557	237
557	237
557	237
557	237
556	241
556	241
556	241
556	241
556	241
555	246
555	246
555	246
555	246
555	246
555	246
555	246
555	246
555	246
554	255
554	255
553	258
553	258
553	258
553	258
553	258
552	263
551	264
550	265
550	265
550	265
550	265
549	269
549	269
549	269
549	269
548	273
548	273
548	273
548	273
548	273
547	278
547	278
547	278
546	281
546	281
546	281
546	281
545	285
545	285
545	285
545	285
545	285
545	285
545	285
545	285
545	285
545	285
545	285
544	296
544	296
544	296
544	296
544	296
544	296
543	302
543	302
543	302
543	302
543	302
543	302
542	308
542	308
542	308
542	308
542	308
542	308
542	308
541	315
541	315
541	315
541	315
540	319
540	319
540	319
540	319
540	319
540	319
540	319
539	326
539	326
539	326
539	326
539	326
538	331
538	331
538	331
537	334
537	334
537	334
537	334
537	334
537	334
537	334
536	342
536	342
536	342
536	342
536	342
536	342
536	342
535	350
534	351
534	351
534	351
534	351
534	351
534	351
534	351
533	358
533	358
533	358
533	358
533	358
533	358
533	358
532	365
532	365
532	365
532	365
532	365
532	365
531	371
531	371
531	371
531	371
531	371
531	371
531	371
531	371
530	379
530	379
530	379
530	379
529	383
529	383
529	383
529	383
529	383
529	383
529	383
529	383
528	391
528	391
528	391
528	391
528	391
528	391
527	398
527	398
527	398
527	398
527	398
527	398
526	404
526	404
526	404
526	404
526	404
526	404
526	404
526	404
525	412
525	412
525	412
524	415
524	415
524	415
524	415
524	415
524	415
523	423
523	423
523	423
523	423
523	423
523	423
523	423
523	423
522	431
522	431
522	431
522	431
522	431
522	431
522	431
521	439
521	439
521	439
521	439
521	439
520	444
520	444
520	444
520	444
519	448
519	448
519	448
519	448
519	448
519	448
519	448
518	455
518	455
518	455
518	455
518	455
518	455
517	461
517	461
517	461
517	461
517	461
517	461
517	461
517	461
517	461
517	461
516	471
516	471
516	471
516	471
516	471
515	476
515	476
515	476
515	476
515	476
515	476
514	483
514	483
514	483
514	483
514	483
514	483
513	489
513	489
513	489
513	489
513	489
513	489
512	495
512	495
512	495
512	495
512	495
512	495
511	501
511	501
511	501
511	501
511	501
511	501
511	501
511	501
511	501
511	501
510	511
510	511
510	511
510	511
510	511
510	511
509	517
509	517
509	517
509	517
509	517
508	522
508	522
508	522
508	522
507	526
507	526
507	526
507	526
507	526
506	531
506	531
505	534
505	534
505	534
505	534
505	534
505	534
505	534
505	534
505	534
504	543
504	543
504	543
504	543
504	543
503	548
503	548
502	550
502	550
502	550
501	554
501	554
501	554
501	554
501	554
501	554
501	554
501	554
501	554
501	554
500	564
500	564
500	564
500	564
500	564
500	564
500	564
499	572
499	572
499	572
499	572
499	572
499	572
498	578
498	578
498	578
498	578
497	582
497	582
497	582
497	582
497	582
496	587
496	587
496	587
496	587
496	587
495	592
495	592
495	592
495	592
495	592
495	592
495	592
494	599
494	599
493	601
493	601
493	601
493	601
493	601
493	601
492	607
492	607
492	607
492	607
492	607
492	607
491	613
491	613
491	613
491	613
490	617
490	617
490	617
490	617
489	621
489	621
489	621
489	621
489	621
489	621
488	627
488	627
488	627
488	627
488	627
488	627
488	627
488	627
487	636
487	636
487	636
487	636
486	640
486	640
485	642
485	642
485	642
485	642
485	642
485	642
484	648
484	648
484	648
484	648
484	648
484	648
484	648
484	648
484	648
484	648
484	648
483	659
483	659
483	659
482	662
482	662
482	662
482	662
482	662
481	668
481	668
481	668
481	668
480	672
480	672
480	672
480	672
480	672
480	672
480	672
480	672
480	672
479	681
479	681
479	681
479	681
479	681
478	686
478	686
478	686
477	689
477	689
477	689
477	689
477	689
477	689
476	697
476	697
476	697
475	700
475	700
475	700
475	700
475	700
475	700
474	707
474	707
474	707
474	707
473	711
473	711
473	711
473	711
472	715
472	715
472	715
472	715
472	715
471	721
471	721
471	721
470	724
470	724
470	724
470	724
470	724
470	724
470	724
470	724
470	724
469	733
469	733
469	733
469	733
469	733
469	733
469	733
468	741
468	741
468	741
468	741
468	741
467	746
467	746
467	746
467	746
467	746
467	746
467	746
466	753
466	753
466	753
465	757
465	757
465	757
465	757
465	757
465	757
465	757
464	765
464	765
464	765
463	768
463	768
463	768
463	768
463	768
463	768
463	768
463	768
462	777
462	777
462	777
462	777
462	777
461	782
461	782
461	782
461	782
461	782
461	782
460	788
460	788
460	788
460	788
460	788
459	793
459	793
459	793
458	797
458	797
458	797
457	801
456	804
456	804
456	804
456	804
455	808
455	808
455	808
455	808
454	812
454	812
454	812
453	815
453	815
453	815
452	821
452	821
452	821
452	821
452	821
452	821
452	821
452	821
451	829
451	829
451	829
450	832
450	832
450	832
450	832
450	832
450	832
450	832
449	839
449	839
449	839
449	839
448	843
448	843
448	843
447	846
447	846
447	846
447	846
447	846
447	846
446	852
446	852
446	852
445	855
445	855
445	855
444	858
444	858
444	858
443	862
443	862
442	866
442	866
441	868
441	868
441	868
441	868
440	873
440	873
440	873
440	873
440	873
439	878
439	878
439	878
438	881
438	881
437	884
437	884
436	886
435	887
435	887
435	887
435	887
435	887
435	887
435	887
434	894
434	894
434	894
434	894
434	894
434	894
434	894
433	902
433	902
433	902
432	905
432	905
431	907
431	907
431	907
431	907
430	911
430	911
429	913
429	913
429	913
429	913
428	917
428	917
428	917
428	917
428	917
428	917
427	924
427	924
427	924
427	924
427	924
427	924
427	924
426	932
426	932
426	932
426	932
425	936
425	936
425	936
425	936
425	936
425	936
425	936
424	943
424	943
424	943
423	946
422	948
422	948
422	948
421	952
421	952
421	952
421	952
420	957
420	957
420	957
420	957
419	963
419	963
419	963
418	967
418	967
418	967
418	967
417	972
417	972
417	972
416	976
416	976
416	976
415	979
415	979
415	979
414	982
414	982
413	984
413	984
412	988
412	988
412	988
412	988
412	988
411	995
410	998
409	999
409	999
408	1001
406	1004
406	1004
406	1004
405	1008
404	1009
404	1009
403	1012
401	1016
401	1016
401	1016
400	1019
399	1022
399	1022
398	1026
398	1026
398	1026
398	1026
397	1031
397	1031
396	1034
396	1034
396	1034
396	1034
395	1039
394	1040
393	1044
393	1044
392	1046
392	1046
392	1046
391	1049
391	1049
391	1049
391	1049
390	1053
390	1053
389	1055
389	1055
388	1058
388	1058
387	1061
387	1061
386	1063
386	1063
386	1063
385	1066
385	1066
385	1066
384	1070
383	1071
383	1071
383	1071
381	1076
381	1076
380	1079
380	1079
379	1083
378	1084
378	1084
377	1087
376	1088
376	1088
376	1088
373	1093
372	1094
372	1094
372	1094
371	1098
371	1098
370	1100
368	1101
368	1101
364	1103
364	1103
363	1105
362	1107
359	1108
358	1109
358	1109
358	1109
357	1113
355	1114
354	1115
353	1117
352	1119
350	1120
349	1121
349	1121
344	1125
339	1128
335	1130
334	1131
334	1131
328	1133
328	1133
326	1135
315	1137
310	1139
308	1140
306	1141
292	1143
287	1144
262	1148
249	1149
246	1150
212	1151
202	1152
144	1153
